Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-03-12 13:51:00+05:30,1250.9000244140625,1251.1500244140625,1250.6500244140625,1251.1500244140625,54079
2025-03-12 13:52:00+05:30,1250.3499755859375,1250.8499755859375,1250.25,1250.8499755859375,21391
2025-03-12 13:53:00+05:30,1250.699951171875,1250.9000244140625,1250.0999755859375,1250.199951171875,29690
2025-03-12 13:54:00+05:30,1250.25,1250.699951171875,1250.0,1250.699951171875,20747
2025-03-12 13:55:00+05:30,1250.550048828125,1250.800048828125,1250.1500244140625,1250.300048828125,24423
2025-03-12 13:56:00+05:30,1251.0,1251.0999755859375,1250.4000244140625,1250.449951171875,15222
2025-03-12 13:57:00+05:30,1250.949951171875,1251.050048828125,1250.8499755859375,1251.050048828125,19694
2025-03-12 13:58:00+05:30,1250.949951171875,1251.0,1250.800048828125,1251.0,14922
2025-03-12 13:59:00+05:30,1251.0999755859375,1251.0999755859375,1250.800048828125,1250.949951171875,13466
2025-03-12 14:00:00+05:30,1251.699951171875,1251.800048828125,1251.1500244140625,1251.25,16152
2025-03-12 14:01:00+05:30,1251.5999755859375,1251.699951171875,1251.5,1251.5,23122
2025-03-12 14:02:00+05:30,1252.0,1252.050048828125,1251.699951171875,1251.699951171875,14462
2025-03-12 14:03:00+05:30,1252.25,1252.25,1251.699951171875,1251.8499755859375,31722
2025-03-12 14:04:00+05:30,1252.4000244140625,1252.5,1252.0,1252.25,21094
2025-03-12 14:05:00+05:30,1252.300048828125,1252.4000244140625,1251.949951171875,1252.4000244140625,22435
2025-03-12 14:06:00+05:30,1252.199951171875,1252.300048828125,1252.050048828125,1252.300048828125,14233
2025-03-12 14:07:00+05:30,1252.0,1252.300048828125,1252.0,1252.300048828125,28475
2025-03-12 14:08:00+05:30,1252.050048828125,1252.1500244140625,1252.0,1252.050048828125,17098
2025-03-12 14:09:00+05:30,1252.4000244140625,1252.4000244140625,1252.050048828125,1252.050048828125,23927
2025-03-12 14:10:00+05:30,1252.449951171875,1252.5,1252.199951171875,1252.4000244140625,25345
2025-03-12 14:11:00+05:30,1252.300048828125,1252.5,1252.300048828125,1252.449951171875,28959
2025-03-12 14:12:00+05:30,1252.25,1252.4000244140625,1252.199951171875,1252.4000244140625,31311
2025-03-12 14:13:00+05:30,1252.0999755859375,1252.25,1252.050048828125,1252.25,15899
2025-03-12 14:14:00+05:30,1252.25,1252.25,1252.0,1252.0999755859375,21553
2025-03-12 14:15:00+05:30,1252.25,1252.25,1252.050048828125,1252.0999755859375,11738
2025-03-12 14:16:00+05:30,1253.5,1253.5,1252.050048828125,1252.050048828125,55942
2025-03-12 14:17:00+05:30,1253.449951171875,1253.699951171875,1253.3499755859375,1253.5,29484
2025-03-12 14:18:00+05:30,1253.449951171875,1253.5,1253.3499755859375,1253.449951171875,12757
2025-03-12 14:19:00+05:30,1253.8499755859375,1253.8499755859375,1253.3499755859375,1253.5,35844
2025-03-12 14:20:00+05:30,1254.4000244140625,1254.550048828125,1254.199951171875,1254.199951171875,41787
2025-03-12 14:21:00+05:30,1254.3499755859375,1254.4000244140625,1253.800048828125,1254.25,65568
2025-03-12 14:22:00+05:30,1254.1500244140625,1254.5,1253.8499755859375,1254.3499755859375,42229
2025-03-12 14:23:00+05:30,1254.0999755859375,1254.199951171875,1253.949951171875,1254.0999755859375,26412
2025-03-12 14:24:00+05:30,1254.3499755859375,1254.4000244140625,1254.0,1254.1500244140625,17932
2025-03-12 14:25:00+05:30,1254.199951171875,1254.449951171875,1254.0999755859375,1254.199951171875,16785
2025-03-12 14:26:00+05:30,1254.449951171875,1254.5,1254.199951171875,1254.3499755859375,30181
2025-03-12 14:27:00+05:30,1254.800048828125,1254.949951171875,1254.4000244140625,1254.449951171875,23467
2025-03-12 14:28:00+05:30,1254.949951171875,1254.949951171875,1254.75,1254.9000244140625,26866
2025-03-12 14:29:00+05:30,1254.6500244140625,1254.949951171875,1254.5999755859375,1254.949951171875,47971
2025-03-12 14:30:00+05:30,1254.5,1254.6500244140625,1254.5,1254.6500244140625,14883
2025-03-12 14:31:00+05:30,1253.6500244140625,1254.4000244140625,1253.5999755859375,1254.4000244140625,48154
2025-03-12 14:32:00+05:30,1254.050048828125,1254.5999755859375,1253.550048828125,1253.5999755859375,72235
2025-03-12 14:33:00+05:30,1253.449951171875,1254.199951171875,1253.3499755859375,1254.050048828125,23105
2025-03-12 14:34:00+05:30,1253.800048828125,1253.949951171875,1253.25,1253.449951171875,13521
2025-03-12 14:35:00+05:30,1253.9000244140625,1254.0,1253.5999755859375,1253.800048828125,8243
2025-03-12 14:36:00+05:30,1253.949951171875,1253.949951171875,1253.5,1253.9000244140625,14289
2025-03-12 14:37:00+05:30,1253.5999755859375,1253.75,1253.5,1253.6500244140625,14042
2025-03-12 14:38:00+05:30,1253.4000244140625,1253.6500244140625,1253.4000244140625,1253.550048828125,16455
2025-03-12 14:39:00+05:30,1253.199951171875,1253.449951171875,1252.949951171875,1253.449951171875,30066
2025-03-12 14:40:00+05:30,1252.949951171875,1253.0,1252.8499755859375,1252.949951171875,17717
2025-03-12 14:41:00+05:30,1253.0,1253.050048828125,1252.800048828125,1253.0,8864
2025-03-12 14:42:00+05:30,1253.25,1254.0,1252.949951171875,1253.1500244140625,30337
2025-03-12 14:43:00+05:30,1252.3499755859375,1253.449951171875,1252.0,1253.300048828125,34149
2025-03-12 14:44:00+05:30,1252.0999755859375,1252.550048828125,1252.0,1252.3499755859375,17604
2025-03-12 14:45:00+05:30,1252.800048828125,1253.0,1252.0,1252.0999755859375,15570
2025-03-12 14:46:00+05:30,1253.9000244140625,1254.0,1252.800048828125,1253.0,17062
2025-03-12 14:47:00+05:30,1254.199951171875,1254.3499755859375,1253.800048828125,1253.9000244140625,17716
2025-03-12 14:48:00+05:30,1254.5,1254.699951171875,1254.199951171875,1254.3499755859375,22629
2025-03-12 14:49:00+05:30,1254.699951171875,1254.800048828125,1254.3499755859375,1254.699951171875,18474
2025-03-12 14:50:00+05:30,1254.5999755859375,1254.9000244140625,1254.4000244140625,1254.699951171875,41471
2025-03-12 14:51:00+05:30,1255.0999755859375,1255.5999755859375,1254.75,1254.9000244140625,90776
2025-03-12 14:52:00+05:30,1255.4000244140625,1255.5,1254.9000244140625,1255.199951171875,41716
2025-03-12 14:53:00+05:30,1255.3499755859375,1255.5,1255.1500244140625,1255.3499755859375,43064
2025-03-12 14:54:00+05:30,1255.199951171875,1255.5,1255.050048828125,1255.449951171875,22720
2025-03-12 14:55:00+05:30,1255.0,1255.300048828125,1254.8499755859375,1255.199951171875,26053
2025-03-12 14:56:00+05:30,1255.449951171875,1255.5,1254.75,1255.0,40998
2025-03-12 14:57:00+05:30,1255.1500244140625,1255.449951171875,1255.1500244140625,1255.449951171875,20941
2025-03-12 14:58:00+05:30,1255.3499755859375,1255.449951171875,1255.1500244140625,1255.1500244140625,13142
2025-03-12 14:59:00+05:30,1255.75,1256.0999755859375,1255.25,1255.300048828125,50116
2025-03-12 15:00:00+05:30,1257.25,1257.9000244140625,1255.800048828125,1255.800048828125,120643
2025-03-12 15:01:00+05:30,1257.1500244140625,1257.25,1256.6500244140625,1257.25,101256
2025-03-12 15:02:00+05:30,1256.800048828125,1257.25,1256.5999755859375,1257.199951171875,94636
2025-03-12 15:03:00+05:30,1256.550048828125,1256.800048828125,1256.300048828125,1256.5999755859375,66413
2025-03-12 15:04:00+05:30,1256.699951171875,1256.699951171875,1256.3499755859375,1256.550048828125,60751
2025-03-12 15:05:00+05:30,1256.75,1256.75,1256.5,1256.550048828125,68129
2025-03-12 15:06:00+05:30,1256.5,1256.800048828125,1256.5,1256.75,71795
2025-03-12 15:07:00+05:30,1256.75,1256.75,1256.449951171875,1256.449951171875,59221
2025-03-12 15:08:00+05:30,1256.550048828125,1256.800048828125,1256.449951171875,1256.6500244140625,55493
2025-03-12 15:09:00+05:30,1257.949951171875,1257.949951171875,1256.550048828125,1256.699951171875,128944
2025-03-12 15:10:00+05:30,1258.5,1258.800048828125,1257.8499755859375,1257.8499755859375,125207
2025-03-12 15:11:00+05:30,1258.449951171875,1258.5,1258.199951171875,1258.5,57202
2025-03-12 15:12:00+05:30,1258.449951171875,1258.5,1258.300048828125,1258.449951171875,66348
2025-03-12 15:13:00+05:30,1258.3499755859375,1258.5,1258.25,1258.5,112272
2025-03-12 15:14:00+05:30,1258.3499755859375,1258.449951171875,1258.3499755859375,1258.449951171875,62648
2025-03-12 15:15:00+05:30,1257.0,1258.4000244140625,1256.9000244140625,1258.4000244140625,121110
2025-03-12 15:16:00+05:30,1257.0,1257.4000244140625,1256.6500244140625,1257.0,100033
2025-03-12 15:17:00+05:30,1256.75,1257.0999755859375,1256.75,1257.0,80273
2025-03-12 15:18:00+05:30,1256.8499755859375,1256.8499755859375,1256.4000244140625,1256.550048828125,72901
2025-03-12 15:19:00+05:30,1256.5999755859375,1256.9000244140625,1256.5,1256.800048828125,71146
2025-03-12 15:20:00+05:30,1256.6500244140625,1256.6500244140625,1256.449951171875,1256.5,82424
2025-03-12 15:21:00+05:30,1256.6500244140625,1256.699951171875,1256.550048828125,1256.6500244140625,75674
2025-03-12 15:22:00+05:30,1256.6500244140625,1256.699951171875,1256.550048828125,1256.6500244140625,64058
2025-03-12 15:23:00+05:30,1257.25,1257.25,1256.6500244140625,1256.699951171875,130815
2025-03-12 15:24:00+05:30,1256.949951171875,1257.3499755859375,1256.9000244140625,1257.0,107328
2025-03-12 15:25:00+05:30,1256.0999755859375,1257.0,1256.050048828125,1256.949951171875,130011
2025-03-12 15:26:00+05:30,1256.4000244140625,1256.449951171875,1256.0,1256.0999755859375,84387
2025-03-12 15:27:00+05:30,1256.5,1257.300048828125,1256.050048828125,1256.4000244140625,164784
2025-03-12 15:28:00+05:30,1256.199951171875,1256.550048828125,1256.0999755859375,1256.550048828125,51283
2025-03-12 15:29:00+05:30,1256.0,1256.199951171875,1255.5,1256.0999755859375,33361
